1.599047619047618412e+02
1.484761904761903963e+02
1.441904761904761187e+02
1.399047619047618412e+02
1.541904761904761187e+02
1.670476190476189799e+02
1.684761904761904248e+02
1.070476190476189799e+02
1.456190476190475636e+02
1.927619047619047024e+02
1.670476190476189799e+02
1.513333333333332575e+02
1.641904761904761187e+02
1.684761904761904248e+02
1.427619047619047024e+02
1.356190476190475636e+02
1.941904761904761187e+02
1.341904761904761187e+02
1.199047619047618412e+02
1.213333333333332718e+02
1.070476190476189799e+02
8.561904761904754935e+01
1.241904761904761187e+02
1.299047619047618412e+02
1.141904761904761187e+02
1.013333333333332575e+02
8.847619047619041055e+01
1.170476190476189799e+02
9.990476190476184115e+01
4.704761904761897284e+01
7.990476190476182694e+01
1.299047619047618412e+02
9.561904761904754935e+01
8.561904761904754935e+01
2.041904761904761187e+02
1.641904761904761187e+02
6.133333333333326465e+01
3.704761904761897284e+01
4.990476190476183405e+01
8.990476190476184115e+01
5.619047619047544018e+00
6.419047619047611875e+01
1.184761904761904105e+02
1.141904761904761187e+02
1.670476190476189799e+02
1.270476190476189799e+02
1.084761904761904105e+02
7.990476190476182694e+01
6.847619047619041055e+01
6.419047619047611875e+01
1.199047619047618412e+02
1.770476190476189799e+02
6.561904761904754935e+01
8.990476190476184115e+01
8.990476190476184115e+01
1.127619047619046881e+02
1.141904761904761187e+02
1.341904761904761187e+02
9.419047619047611875e+01
8.419047619047611875e+01
1.413333333333332575e+02
1.356190476190475636e+02
7.990476190476182694e+01
7.133333333333325754e+01
1.027619047619046881e+02
1.613333333333332575e+02
1.570476190476189799e+02
1.199047619047618412e+02
1.256190476190475493e+02
1.127619047619046881e+02
5.847619047619040344e+01
6.561904761904754935e+01
4.990476190476183405e+01
-1.158095238095238955e+02
-4.029523809523810769e+02
-5.929523809523810769e+02
-7.743809523809525217e+02
-9.229523809523810769e+02
-1.120095238095238301e+03
-1.298666666666666742e+03
-1.408666666666666742e+03
-1.541523809523809632e+03
-1.655809523809523853e+03
-1.711523809523809632e+03
-1.680095238095238074e+03
